Filename                                                                                                Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
source/core/slang-command-options.h                                                                          25                 7    72.00%          16                 5    68.75%          40                10    75.00%          12                 5    58.33%
source/core/slang-common.h                                                                                    3                 1    66.67%           3                 1    66.67%          10                 2    80.00%           0                 0         -
source/core/slang-compression-system.h                                                                        1                 1     0.00%           1                 1     0.00%           0                 0         -           0                 0         -
source/core/slang-crypto.cpp                                                                                211                 0   100.00%          11                 0   100.00%         241                 0   100.00%          46                 1    97.83%
source/core/slang-crypto.h                                                                                    5                 0   100.00%           5                 0   100.00%           7                 0   100.00%           0                 0         -
source/core/slang-deflate-compression-system.cpp                                                             36                 8    77.78%           8                 1    87.50%          44                11    75.00%          10                 6    40.00%
source/core/slang-dictionary.h                                                                               54                 4    92.59%          54                 4    92.59%         246                31    87.40%           0                 0         -
source/core/slang-exception.h                                                                                 9                 5    44.44%           9                 5    44.44%          13                 6    53.85%           0                 0         -
source/core/slang-file-system.cpp                                                                           590               168    71.53%          63                11    82.54%         781               264    66.20%         318               120    62.26%
source/core/slang-file-system.h                                                                              72                24    66.67%          37                22    40.54%         107                73    31.78%           6                 2    66.67%
source/core/slang-free-list.cpp                                                                              57                34    40.35%          12                 5    58.33%         144                70    51.39%          32                23    28.12%
source/core/slang-free-list.h                                                                                14                 3    78.57%           7                 3    57.14%          35                 5    85.71%           4                 0   100.00%
source/core/slang-func-ptr.h                                                                                 18                 9    50.00%          13                 6    53.85%          35                20    42.86%           2                 2     0.00%
source/core/slang-hash.h                                                                                     14                 2    85.71%          12                 2    83.33%          59                22    62.71%           0                 0         -
source/core/slang-hex-dump-util.cpp                                                                         151                34    77.48%          10                 4    60.00%         163                52    68.10%          84                18    78.57%
source/core/slang-http.cpp                                                                                  192                56    70.83%          16                 2    87.50%         267                78    70.79%         110                35    68.18%
source/core/slang-http.h                                                                                     19                 5    73.68%           9                 4    55.56%          33                16    51.52%           8                 2    75.00%
source/core/slang-implicit-directory-collector.cpp                                                           38                 1    97.37%           5                 0   100.00%          60                 3    95.00%          24                 4    83.33%
source/core/slang-implicit-directory-collector.h                                                             17                 1    94.12%           7                 1    85.71%          15                 1    93.33%           8                 0   100.00%
source/core/slang-internally-linked-list.h                                                                   38                 3    92.11%          13                 1    92.31%          56                 8    85.71%           8                 2    75.00%
source/core/slang-io.cpp                                                                                    578               101    82.53%          58                 7    87.93%         742               196    73.58%         298                90    69.80%
source/core/slang-io.h                                                                                       16                 5    68.75%          14                 5    64.29%          22                 7    68.18%           4                 0   100.00%
source/core/slang-linked-list.h                                                                              14                 2    85.71%          14                 2    85.71%          71                20    71.83%           0                 0         -
source/core/slang-list.h                                                                                     89                34    61.80%          39                12    69.23%         253               102    59.68%          36                18    50.00%
source/core/slang-lz4-compression-system.cpp                                                                 28                 6    78.57%           8                 1    87.50%          39                 5    87.18%           6                 4    33.33%
source/core/slang-math.h                                                                                     35                 9    74.29%          35                 9    74.29%         296                99    66.55%           0                 0         -
source/core/slang-memory-arena.cpp                                                                          128                20    84.38%          29                 3    89.66%         288                62    78.47%          68                18    73.53%
source/core/slang-memory-arena.h                                                                             52                 7    86.54%          16                 5    68.75%         168                42    75.00%          20                 2    90.00%
source/core/slang-memory-file-system.cpp                                                                    179                20    88.83%          21                 0   100.00%         229                34    85.15%          92                20    78.26%
source/core/slang-memory-file-system.h                                                                       21                 2    90.48%           8                 2    75.00%          33                 6    81.82%           0                 0         -
source/core/slang-name-value.cpp                                                                             51                33    35.29%          14                 9    35.71%         116                74    36.21%          38                26    31.58%
source/core/slang-name-value.h                                                                                1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
source/core/slang-offset-container.cpp                                                                       45                 6    86.67%          14                 3    78.57%         135                24    82.22%          26                 4    84.62%
source/core/slang-offset-container.h                                                                         69                16    76.81%          34                14    58.82%         101                35    65.35%          20                 2    90.00%
source/core/slang-performance-profiler.cpp                                                                   33                27    18.18%          12                 8    33.33%         102                78    23.53%          18                16    11.11%
source/core/slang-performance-profiler.h                                                                     12                12     0.00%           3                 3     0.00%           6                 6     0.00%           0                 0         -
source/core/slang-platform.cpp                                                                               56                13    76.79%          14                 4    71.43%         115                11    90.43%          28                 0   100.00%
source/core/slang-platform.h                                                                                  1                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
source/core/slang-process-util.cpp                                                                           42                 5    88.10%           5                 0   100.00%          52                 0   100.00%          22                 4    81.82%
source/core/slang-process-util.h                                                                              1                 1     0.00%           1                 1     0.00%           6                 6     0.00%           0                 0         -
source/core/slang-process.h                                                                                   2                 0   100.00%           2                 0   100.00%           2                 0   100.00%           0                 0         -
source/core/slang-random-generator.cpp                                                                       76                16    78.95%          16                 6    62.50%         161                35    78.26%          46                 7    84.78%
source/core/slang-random-generator.h                                                                          7                 4    42.86%           5                 4    20.00%          11                10     9.09%           0                 0         -
source/core/slang-range.h                                                                                     1                 0   100.00%           1                 0   100.00%           6                 0   100.00%           0                 0         -
source/core/slang-relative-ptr.h                                                                              3                 3     0.00%           3                 3     0.00%          13                13     0.00%           0                 0         -
source/core/slang-riff-file-system.cpp                                                                      132                20    84.85%          10                 1    90.00%         214                38    82.24%          70                16    77.14%
source/core/slang-riff-file-system.h                                                                         11                 1    90.91%           2                 1    50.00%           3                 3     0.00%           0                 0         -
source/core/slang-riff.cpp                                                                                  230                26    88.70%          35                 1    97.14%         345                49    85.80%         102                19    81.37%
source/core/slang-riff.h                                                                                    119                14    88.24%          72                 9    87.50%         173                31    82.08%          22                 5    77.27%
source/core/slang-rtti-info.cpp                                                                              43                10    76.74%          12                 0   100.00%         155                46    70.32%          42                10    76.19%
source/core/slang-rtti-info.h                                                                                66                11    83.33%          35                 5    85.71%         135                24    82.22%          22                 8    63.64%
source/core/slang-rtti-util.cpp                                                                             347               162    53.31%          28                 9    67.86%         896               553    38.28%         322               154    52.17%
source/core/slang-rtti-util.h                                                                                 1                 1     0.00%           1                 1     0.00%          12                12     0.00%           0                 0         -
source/core/slang-secure-crt.h                                                                               11                 6    45.45%          11                 6    45.45%         246               128    47.97%           0                 0         -
source/core/slang-semantic-version.cpp                                                                       96                44    54.17%           9                 3    66.67%         175               107    38.86%          78                48    38.46%
source/core/slang-semantic-version.h                                                                         35                 6    82.86%          18                 6    66.67%          49                17    65.31%          12                 0   100.00%
source/core/slang-shared-library.cpp                                                                         57                17    70.18%          12                 2    83.33%          88                24    72.73%          32                16    50.00%
source/core/slang-shared-library.h                                                                           32                 1    96.88%           9                 1    88.89%          14                 1    92.86%           2                 2     0.00%
source/core/slang-short-list.h                                                                                9                 4    55.56%           9                 4    55.56%          71                34    52.11%           0                 0         -
source/core/slang-signal.cpp                                                                                 43                15    65.12%           5                 1    80.00%          82                26    68.29%          44                17    61.36%
source/core/slang-smart-pointer.h                                                                            35                 2    94.29%          23                 2    91.30%          66                 6    90.91%           6                 0   100.00%
source/core/slang-stable-hash.h                                                                               9                 4    55.56%           9                 4    55.56%          20                 6    70.00%           0                 0         -
source/core/slang-std-writers.cpp                                                                             7                 1    85.71%           2                 0   100.00%          19                 3    84.21%           2                 1    50.00%
source/core/slang-std-writers.h                                                                               5                 1    80.00%           5                 1    80.00%          16                 3    81.25%           0                 0         -
source/core/slang-stream.cpp                                                                                397               146    63.22%          43                20    53.49%         519               265    48.94%         196               104    46.94%
source/core/slang-stream.h                                                                                   37                11    70.27%          23                10    56.52%          64                32    50.00%           2                 2     0.00%
source/core/slang-string-escape-util.cpp                                                                    493               161    67.34%          39                12    69.23%         848               330    61.08%         446               194    56.50%
source/core/slang-string-escape-util.h                                                                        5                 1    80.00%           4                 1    75.00%          10                 3    70.00%           0                 0         -
source/core/slang-string-slice-index-map.cpp                                                                 12                 0   100.00%           3                 0   100.00%          30                 0   100.00%           4                 0   100.00%
source/core/slang-string-slice-index-map.h                                                                   11                 2    81.82%           7                 2    71.43%          19                 4    78.95%           2                 0   100.00%
source/core/slang-string-slice-pool.cpp                                                                      74                17    77.03%          13                 2    84.62%         162                41    74.69%          46                17    63.04%
source/core/slang-string-slice-pool.h                                                                        15                 2    86.67%          12                 2    83.33%          20                 8    60.00%           2                 0   100.00%
source/core/slang-string-util.cpp                                                                           418                73    82.54%          39                 2    94.87%         691               134    80.61%         298                91    69.46%
source/core/slang-string-util.h                                                                              13                 2    84.62%          10                 2    80.00%          28                 6    78.57%           0                 0         -
source/core/slang-string.cpp                                                                                259                42    83.78%          62                13    79.03%         522               119    77.20%         138                24    82.61%
source/core/slang-string.h                                                                                  192                47    75.52%         136                43    68.38%         419               156    62.77%          36                10    72.22%
source/core/slang-text-io.cpp                                                                                79                20    74.68%           9                 2    77.78%         113                22    80.53%          42                 6    85.71%
source/core/slang-text-io.h                                                                                  43                16    62.79%          26                13    50.00%          92                47    48.91%          22                 5    77.27%
source/core/slang-token-reader.cpp                                                                          346               104    69.94%          11                 3    72.73%         683               302    55.78%         334               121    63.77%
source/core/slang-token-reader.h                                                                             74                11    85.14%          24                 4    83.33%         158                25    84.18%          34                 7    79.41%
source/core/slang-type-convert-util.cpp                                                                      18                 9    50.00%           2                 0   100.00%          42                18    57.14%          30                 9    70.00%
source/core/slang-type-text-util.cpp                                                                        187                76    59.36%          27                 3    88.89%         146                24    83.56%          70                20    71.43%
source/core/slang-uint-set.cpp                                                                               79                25    68.35%          19                 5    73.68%         148                41    72.30%          46                17    63.04%
source/core/slang-uint-set.h                                                                                 25                 8    68.00%          25                 8    68.00%         130                62    52.31%           0                 0         -
source/core/slang-virtual-object-pool.h                                                                       5                 2    60.00%           5                 2    60.00%          85                68    20.00%           0                 0         -
source/core/slang-writer.cpp                                                                                 72                25    65.28%          17                 5    70.59%         129                50    61.24%          34                22    35.29%
source/core/slang-writer.h                                                                                   41                 8    80.49%          18                 7    61.11%          46                19    58.70%           6                 1    83.33%
source/core/slang-zip-file-system.cpp                                                                       409                88    78.48%          36                 7    80.56%         559               186    66.73%         220                76    65.45%
source/core/unix/slang-unix-process.cpp                                                                     258                47    81.78%          27                 7    74.07%         386               111    71.24%         122                53    56.56%
source/slang/slang-api.cpp                                                                                  569               157    72.41%         112                78    30.36%         810               443    45.31%         210                69    67.14%
source/slang/slang-artifact-output-util.cpp                                                                 107                15    85.98%          11                 1    90.91%         159                43    72.96%          54                13    75.93%
source/slang/slang-ast-base.cpp                                                                              13                 1    92.31%           3                 1    66.67%          15                 4    73.33%           4                 0   100.00%
source/slang/slang-ast-base.h                                                                                78                20    74.36%          71                20    71.83%         235               103    56.17%           4                 1    75.00%
source/slang/slang-ast-boilerplate.cpp                                                                        7                 0   100.00%           3                 0   100.00%           6                 0   100.00%           4                 2    50.00%
source/slang/slang-ast-builder.cpp                                                                          623               101    83.79%         127                13    89.76%        1112               192    82.73%         370               101    72.70%
source/slang/slang-ast-builder.h                                                                             62                15    75.81%          62                15    75.81%         221                76    65.61%           0                 0         -
source/slang/slang-ast-decl-ref.cpp                                                                         431                53    87.70%          41                 5    87.80%         665                99    85.11%         300                60    80.00%
source/slang/slang-ast-decl.cpp                                                                             185                12    93.51%          39                 2    94.87%         281                29    89.68%          88                12    86.36%
source/slang/slang-ast-decl.h                                                                                24                 2    91.67%          24                 2    91.67%          38                 2    94.74%           0                 0         -
source/slang/slang-ast-iterator.h                                                                           179               179     0.00%          96                96     0.00%         451               451     0.00%          86                86     0.00%
source/slang/slang-ast-modifier.cpp                                                                          10                10     0.00%           1                 1     0.00%           9                 9     0.00%           8                 8     0.00%
source/slang/slang-ast-natural-layout.cpp                                                                   133                13    90.23%           7                 1    85.71%         191                26    86.39%          90                17    81.11%
source/slang/slang-ast-natural-layout.h                                                                      20                 1    95.00%          12                 0   100.00%          23                 0   100.00%           8                 3    62.50%
source/slang/slang-ast-print.cpp                                                                            862               567    34.22%          22                 5    77.27%        1612              1111    31.08%         710               510    28.17%
source/slang/slang-ast-print.h                                                                               22                10    54.55%          11                 6    45.45%          31                19    38.71%           4                 3    25.00%
source/slang/slang-ast-support-types.cpp                                                                     57                15    73.68%           6                 1    83.33%         104                27    74.04%          48                16    66.67%
source/slang/slang-ast-support-types.h                                                                       95                22    76.84%          92                22    76.09%         190                36    81.05%           0                 0         -
source/slang/slang-ast-synthesis.cpp                                                                         55                 3    94.55%          23                 3    86.96%         171                20    88.30%           8                 4    50.00%
source/slang/slang-ast-synthesis.h                                                                           29                 1    96.55%          11                 0   100.00%          66                 4    93.94%          12                 3    75.00%
source/slang/slang-ast-type.cpp                                                                             787               156    80.18%         154                29    81.17%        1819               362    80.10%         524               128    75.57%
source/slang/slang-ast-type.h                                                                                60                25    58.33%          60                25    58.33%         102                62    39.22%           0                 0         -
source/slang/slang-ast-val.cpp                                                                             1276               368    71.16%         179                66    63.13%        2369               750    68.34%         824               307    62.74%
source/slang/slang-ast-val.h                                                                                169                68    59.76%         169                68    59.76%         409               238    41.81%           0                 0         -
source/slang/slang-base-type-info.cpp                                                                        30                23    23.33%           2                 1    50.00%          53                45    15.09%          38                21    44.74%
source/slang/slang-base-type-info.h                                                                           1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
source/slang/slang-capability-val.h                                                                          29                16    44.83%          29                16    44.83%          93                67    27.96%           0                 0         -
source/slang/slang-capability.cpp                                                                           852               228    73.24%         106                22    79.25%        1654               521    68.50%         634               203    67.98%
source/slang/slang-capability.h                                                                              20                 1    95.00%          20                 1    95.00%         108                 1    99.07%           0                 0         -
source/slang/slang-check-conformance.cpp                                                                    213                43    79.81%          14                 2    85.71%         341                87    74.49%         152                41    73.03%
source/slang/slang-check-constraint.cpp                                                                     921               120    86.97%          29                 3    89.66%        1508               215    85.74%         694               146    78.96%
source/slang/slang-check-conversion.cpp                                                                    1296               164    87.35%          42                 3    92.86%        2191               280    87.22%        1052               222    78.90%
source/slang/slang-check-decl.cpp                                                                          6217               930    85.04%         516                59    88.57%       13042              2220    82.98%        4862              1128    76.80%
source/slang/slang-check-expr.cpp                                                                          3506               458    86.94%         195                 9    95.38%        6618              1018    84.62%        2636               615    76.67%
source/slang/slang-check-impl.h                                                                             316                13    95.89%         151                11    92.72%         526                32    93.92%         108                 9    91.67%
